Id,Name,Code,City,Oceans insights code,Latitude,Longitude,Bigschedules,Created at,Updated at,Port type,Hub port,Ocean insights
1786,Svolvaer,NOSVJ,1182,,68.2343088,14.5682238,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1874,Swinoujscie,PLSWI,1269,,53.9100327,14.2475775,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1274,Sydney,AUSYD,692,,-33.8688197,151.2092955,P13,2007-06-30 12:11:55 +0200,2017-08-08 20:07:23 +0200,seaport,false,
1275,Szczecin,PLSZZ,693,,53.4285438,14.5528116,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1256,Södertälje,SESOE,674,,59.195363,17.625689,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1277,Taesan-Hang,KRTSN,695,,37.0194444,126.3372222,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2635,Tai yuan (shanxi),CNTYN,1976,,37.87059,112.548879,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1280,Taishan Gongyi Port,CNTHG,698,,22.433028,112.781131,P747,2007-06-30 12:11:55 +0200,2017-09-02 19:55:31 +0200,seaport,false,
1282,Takamatsu,JPTAK,700,,34.3427879,134.046574,P610,2007-06-30 12:11:55 +0200,2017-09-18 01:45:35 +0200,seaport,false,
1284,Talcahuano (San Vicente),CLTAL,702,,-36.72615,-73.1350718,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1591,Tamatave (Toamasina),MGTMM,998,,-18.1442811,49.3957836,P951,2007-06-30 12:11:55 +0200,2017-10-06 01:38:52 +0200,seaport,false,
1292,Tanjung Manis,MYTMP,710,,2.1764437,111.2032569,P1838,2007-06-30 12:11:55 +0200,2017-09-02 20:20:24 +0200,seaport,false,
62,Tanjung Pelepas,MYTPP,57,,1.3649915,103.5508174,P287,2007-06-30 12:11:55 +0200,2017-07-04 06:18:53 +0200,seaport,false,
1297,Tartus,SYTTS,715,,34.8959276,35.8866517,P1070,2007-06-30 12:11:55 +0200,2017-07-20 04:06:26 +0200,seaport,false,
1973,Tees,GBXSS,1368,,54.5791662,-1.8041699,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1300,Teesport,GBTEE,718,,54.602101,-1.140322,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2497,Tegucigalpajose,HNTGU,1844,,14.2603985,-87.0261939,P2206,2007-06-30 12:11:55 +0200,2017-07-04 06:04:38 +0200,seaport,false,
1775,Terschelling,NLTSL,1171,,53.3978747,5.3466786,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,true,
1856,Texas city,USTXT,1251,,29.383845,-94.9027002,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1305,Tg. Sorong,IDSOQ,723,,-0.880245,131.331711,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2787,Thames,NZTMZ,2122,,-37.1384423,175.5413497,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1306,Thessaloníki,GRSKG,724,,40.6400629,22.9444191,P186,2007-06-30 12:11:55 +0200,2017-08-01 15:55:49 +0200,seaport,false,
2173,Thorlakshofn,ISTHH,1569,,63.8554117,-21.387345,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2324,Tieshan,CNBHT,1721,,30.206592,114.901412,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2640,Tokushima,JPTKS,1981,,34.0702703,134.5548438,P917,2007-06-30 12:11:55 +0200,2017-09-18 01:45:48 +0200,seaport,false,
2181,Torangsvag,NOTAV,1577,,60.116284,5.146499,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1316,Torshavn,FOTOR,734,,62.007864,-6.7909816,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1318,Townsville,AUTSV,736,,-19.2589635,146.8169483,P688,2007-06-30 12:11:55 +0200,2017-11-21 20:59:58 +0100,seaport,false,
1319,Toyohashi,JPTHS,737,,34.7691995,137.3914662,P1790,2007-06-30 12:11:55 +0200,2017-09-18 01:46:25 +0200,seaport,false,
1321,Trieste,ITTRS,739,,45.6495264,13.7768182,P232,2007-06-30 12:11:55 +0200,2018-02-16 17:06:53 +0100,seaport,false,
1684,Tromso,NOTOS,1080,,69.6492047,18.9553238,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1322,Tsuruga,JPTRG,740,,35.6452443,136.0554408,P919,2007-06-30 12:11:55 +0200,2017-09-18 01:46:36 +0200,seaport,false,
1978,Tuapse,RUTUA,1373,,44.106518,39.0806454,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2733,Tucson,USTUC,2069,,32.2217429,-110.926479,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1595,Tulsa,USTUL,1002,,36.1539816,-95.992775,P1156,2007-06-30 12:11:55 +0200,2017-09-01 00:39:53 +0200,seaport,false,
1324,Tunis,TNTUN,742,,36.8064948,10.1815316,P1081,2007-06-30 12:11:55 +0200,2017-08-15 15:12:34 +0200,seaport,false,
1758,Turkmenbashi,TMKRW,1154,,40.0336591,52.9759299,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2333,Ulsteinvik,NOULS,1730,,62.3433146,5.8488429,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1331,Umm Qasr,IQUQR,749,,30.0397683,47.9267674,P878,2007-06-30 12:11:55 +0200,2017-07-12 04:07:29 +0200,seaport,false,
1332,Ushuaia,ARUSH,750,,-54.8019121,-68.3029511,P682,2007-06-30 12:11:55 +0200,2017-11-20 22:04:08 +0100,seaport,false,
1333,Ust Luga,RUULU,751,,59.6533827,28.2696934,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1335,Valparaiso,CLVAP,753,,41.4730948,-87.0611412,P44,2007-06-30 12:11:55 +0200,2017-10-06 06:04:58 +0200,seaport,false,
2326,Vastra frolunda,SEVFA,1723,,57.6528971,11.9105525,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1339,Velas,PTVEL,757,,38.6839843,-28.2131879,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1915,Ventspils,LVVNT,1310,,57.3937216,21.5647066,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1828,Vestmannaeyjar,ISVES,1224,,63.437679,-20.267321,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2069,Viana do castelo,PTVDC,1464,,41.6918046,-8.834451,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2499,Villahermosa tabasco,MXVSA,1846,,17.989456,-92.9475061,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2308,Visby,SEVBY,1705,,57.6348,18.29484,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1347,Vishakhapatnam,INVTZ,764,,17.6868159,83.2184815,P600,2007-06-30 12:11:55 +0200,2017-07-12 04:03:54 +0200,seaport,false,
1349,Vladivostok,RUVVO,766,,43.1198091,131.8869243,P1047,2007-06-30 12:11:55 +0200,2017-11-05 11:57:52 +0100,seaport,false,
1350,Vlissingen,NLVLI,767,,51.4536672,3.5709125,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,true,
2263,Volos,GRVOL,1659,,39.3621896,22.942159,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1352,Vostochnyy,RUVYP,769,,55.8140172,37.8652566,P1048,2007-06-30 12:11:55 +0200,2018-02-02 21:11:22 +0100,seaport,false,
2521,Wallis,WFWLS,1863,"",-13.2959105,-176.2056843,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1354,Walvis Bay,NAWVB,771,,-22.9389587,14.5247463,P976,2007-06-30 12:11:55 +0200,2017-07-16 04:04:14 +0200,seaport,false,
2105,Washington DC,USHQJ,1500,"",38.9071923,-77.0368707,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2332,Westport,USWPT,1729,,41.1414717,-73.3579049,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2124,Wijk bij duurstede,NLWBD,1519,,51.9756003,5.3384495,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,true,
1360,Wilhelmshaven,DEWVN,777,,53.5323403,8.1068722,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1361,Willemstad,CWWIL,778,,12.1224221,-68.8824233,P2238,2007-06-30 12:11:55 +0200,2017-08-02 23:31:40 +0200,seaport,false,
1940,Wismar,DEWIS,1335,,53.8979416,11.4516022,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1850,Wladyslawowo,PLWLA,1245,,54.79074,18.403,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2653,Xian (shaanxi),CNXAV,1994,,34.341574,108.93977,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2159,Xiangshan,CNXSN,1555,,29.476705,121.869339,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2656,Xiaoshan (zhenjiang),CNXIS,1997,,30.183806,120.264253,P7306,2007-06-30 12:11:55 +0200,2017-09-18 01:21:04 +0200,seaport,false,
1695,Xinsha,CNXNA,1091,,22.816568,113.445391,P2683,2007-06-30 12:11:55 +0200,2018-02-24 11:39:15 +0100,seaport,false,
2659,Xuzhou (jiangsu),CNXUZ,1999,,34.205768,117.284124,P5551,2007-06-30 12:11:55 +0200,2017-09-01 01:10:22 +0200,seaport,false,
2155,Yanbu industrial,SAYBI,1550,,23.9845482,38.2533052,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2660,Yang shu fang,CNYSF,2000,,39.4651215,116.3041075,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1896,Yaroslavl,RUIAR,1291,,57.6260744,39.8844708,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1370,Yatsushiro,JPYAT,785,,32.5074371,130.6017433,P920,2007-06-30 12:11:55 +0200,2017-09-18 01:46:47 +0200,seaport,false,
1648,Yeosu,KRYOS,1044,,34.7603737,127.6622221,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2665,Yixing (jiangsu),CNYXI,2005,,31.340637,119.823308,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2048,Yokosuka,JPYOS,1443,,35.2813412,139.6722005,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2248,Ystad,SEYST,1644,,55.4295051,13.8200308,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2667,Yu shu,CNYUS,2007,,33.011674,97.091934,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
2500,Zacatecas,MXZAC,1847,,22.7709249,-102.5832539,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
1383,Zhongshan,CNZSN,38,,22.517585,113.39277,P140,2007-06-30 12:11:55 +0200,2017-07-04 06:16:33 +0200,seaport,false,
1384,Zhoushan,CNZOS,796,,29.985295,122.207215,P1805,2007-06-30 12:11:55 +0200,2017-09-01 01:11:31 +0200,seaport,false,
1818,Zwartsluis,NLZWS,1214,,52.6408691,6.0703159,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,true,
832,Åhus,SEAHU,119,,55.9250391,14.2979949,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
839,Ålesund,NOAES,126,,62.4722284,6.149482,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
848,Årdalstangen,NOARD,146,,61.239558,7.7121033,,2007-06-30 12:11:55 +0200,2007-06-30 12:11:55 +0200,seaport,false,
849,Århus,DKAAR,147,,56.162939,10.203921,P148,2007-06-30 12:11:55 +0200,2017-09-02 20:29:48 +0200,seaport,false,
